iso14443a card select failed
               *         scan for tag
           start#:       page number to start 0-255
           count#:       number of pages
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00    ....................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00    ........................................
no answer
CRC failed
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00    ........................................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00    ........................................
CRC failed
no answer
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00    ........................................
#db# ran off end!       
CRC failed
#db# ran off end!       
CRC failed
no answer
#db# ran off end!       
CRC failed
CRC failed
CRC failed
no answer
no answer
CRC failed
no answer
no answer
no answer
no answer
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00    ........................................
#db# ran off end!       
CRC failed
#db# ran off end!       
CRC failed
#db# ran off end!       
CRC failed
#db# ran off end!       
CRC failed
no answer
#db# ran off end!       
CRC failed
no answer
#db# ran off end!       
CRC failed
#db# ran off end!       
CRC failed
CRC failed
ATQA : 08 00
 UID : bf b4 e2 01 
 SAK : 20 [1]
TYPE : NXP MIFARE DESFire 4k | DESFire EV1 2k/4k/8k | Plus 2k/4k SL3 | JCOP 31/41
 ATS : 14 78 77 a1 02 04 68 54 31 4f 53 14 bf b4 e2 01 21 07 20 b0 74 35 
       -  TL : length is 20 bytes
       -  T0 : TA1 is present, TB1 is present, TC1 is present, FSCI is 8
       - TA1 : different divisors are supported, DR: [2, 4, 8], DS: [2, 4, 8]
       - TB1 : SFGI = 0, FWI = 8
       - TC1 : NAD is NOT supported, CID is supported
       -  HB : 04 68 54 31 4f 53 14 bf b4 e2 01 21 07 20 b0 
ATQA : 08 00
 UID : cf b4 e2 01 
 SAK : 20 [1]
TYPE : NXP MIFARE DESFire 4k | DESFire EV1 2k/4k/8k | Plus 2k/4k SL3 | JCOP 31/41
 ATS : 14 78 77 a1 02 04 68 54 31 4f 53 14 cf b4 e2 01 21 07 20 b0 0d bd 
       -  TL : length is 20 bytes
       -  T0 : TA1 is present, TB1 is present, TC1 is present, FSCI is 8
       - TA1 : different divisors are supported, DR: [2, 4, 8], DS: [2, 4, 8]
       - TB1 : SFGI = 0, FWI = 8
       - TC1 : NAD is NOT supported, CID is supported
       -  HB : 04 68 54 31 4f 53 14 cf b4 e2 01 21 07 20 b0 
received 4 octets
CF B4 E2 01 
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
Invalid option
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
help             This help. Use '<command> help' for details of a particular command.
data             { Plot window / data buffer manipulation... }
hf               { HF commands... }
hw               { Hardware commands... }
lf               { LF commands... }
script           { Scripting commands }
quit             Exit program
exit             Exit program
received 4 octets
CF B4 E2 01 
#db# cancelled_a       
#db# 5 0 0       
#db# 20 175 26       
recorded activity:
 ETU     :rssi: who bytes
---------+----+----+-----------
 +      0:   0: TAG bb! d4! bb! 0f! 0f! 0d  01  bb!    !crc
 +     31:   0: TAG bb! d4! bb! 0f! 0f! 0f! 02  bb!    !crc
 +     31:   0: TAG bb! d4! bb! 0f! 0f! 0f! 04  bb!    !crc
 +     32:   0: TAG bb! d4! bb! 0b  0f! 0f! 04  bb!    !crc
 +     32:   0: TAG bb! d4! bb! 0f! 0f! 0f! 04  bb!    !crc
 +  20029:    :     26  01  00  f6  0a     !crc
 +     93:   0: TAG 00  00  21  01  2a  72  00  01  04  e0  45  be     !crc
 +  22458:   0: TAG 00  ee  b9  70  1f  51  db    
 +  14715:    :     26  01  40  21  01  2a  72  00  01  04  e0  50  0f     !crc
 +     93:   0: TAG 00  00  21  01  2a  72  00  01  04  e0  45  be     !crc
 +  42424:   0: TAG 00  00  21  01  2a  72  00  01  04  e0  45  be     !crc
 +  41800:   0: TAG 00  00  21  01  2a  72  00  01  04  e0  45  be     !crc
 +  41810:   0: TAG 00  00  21  01  2a  72  00  01  04  e0  45  be     !crc
 +  41677:    :     26  01  40  21  01  2a  72  00  01  04  e0  50  0f     !crc
 +     93:   0: TAG 00! 00! 21! 01  2a  72! 00! bb! 33  bb  00  08  00! 04! bb     !crc
 +  41817:    :     26  01  40  21  01  2a  72  00  01  04  e0  50  0f     !crc
 +     93:   0: TAG 00  00  21  01  2a  72  00  01  04  e0  45  be     !crc
 +  46487:   0: TAG 00  00  21  01  2a  72  00  01  04  e0  45  be     !crc
 +  41753:   0: TAG 00  00  21  01  2a  72  00  01  04  e0  45  be     !crc
Usage:  hf iclass sim    <sim type> <CSN (16 hex symbols)>
        sample: hf iclass sim 0 031FEC8AF7FF12E0
--simtype:00 csn:03 1f ec 8a f7 ff 12 e0 
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# button press       
#db# 5       
recorded activity:
 ETU     :rssi: who bytes
---------+----+----+-----------
Usage:  hf iclass sim    <sim type> <CSN (16 hex symbols)>
        sample: hf iclass sim 0 031FEC8AF7FF12E0
--simtype:00 csn:03 1f ec 8a f7 ff 12 e0 
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# button press       
#db# 5       
Usage:  hf iclass sim    <sim type> <CSN (16 hex symbols)>
        sample: hf iclass sim 0 031FEC8AF7FF12E0
--simtype:00 csn:03 1f ec 8a f7 ff 12 e0 
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# 00 00 00 ff ff ff 00 ff       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 00 ff       
#db# ff 00 00 ff ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff 00 ff 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff ff 00 00 ff ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff 00 ff ff 00 00 ff       
#db# ff 00 ff ff ff 00 00 00       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# 00 00 00 ff ff ff 00 ff       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 00 ff       
#db# ff 00 00 ff ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff 00 ff 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff ff 00 00 ff ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff 00 ff ff 00 00 ff       
#db# ff 00 ff ff ff 00 00 00       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# 00 00 00 ff ff ff 00 ff       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 00 ff       
#db# ff 00 00 ff ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff 00 ff 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff ff 00 00 ff ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff 00 ff ff 00 00 ff       
#db# ff 00 ff ff ff 00 00 00       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# 00 00 00 ff ff ff 00 ff       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 00 ff       
#db# ff 00 00 ff ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff 00 ff 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff ff 00 00 ff ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff 00 ff ff 00 00 ff       
#db# ff 00 ff ff ff 00 00 00       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# 00 00 00 ff ff ff 00 ff       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 00 ff       
#db# ff 00 00 ff ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff 00 ff 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff ff 00 00 ff ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff 00 ff ff 00 00 ff       
#db# ff 00 ff ff ff 00 00 00       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# 00 00 00 ff ff ff 00 ff       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 00 ff       
#db# ff 00 00 ff ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff 00 ff 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff ff 00 00 ff ff 00       
#db# ff 00 ff 00 00 ff ff 00       
#db# ff 00 00 ff 00 ff 00 ff       
#db# 00 ff 00 ff ff 00 00 ff       
#db# ff 00 ff ff ff 00 00 00       
#db# command received from reader (len=5): 26 1 0 f6 a 44 44 44 44       
#db# 00 00 21 01 2a 72 00 01       
#db# 04 e0 45 be       
#db# 00 00 00 ff ff ff 00 ff       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 00 ff ff 00 00 ff       
#db# ff 00 00 ff ff 00 ff 00       
#db# ff 00 00 ff ff 00 ff 00       
#db# 00 ff 00 ff 00 ff ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
#db# 00 ff ff 00 ff 00 ff 00       
#db# ff 00 ff 00 ff 00 ff 00       
